ID;Geslacht;LeeftijdOp31December;Marges;Perioden;Levensverwachting_1;LVInAlsGoedErvarenGezondheid_2;LVZonderMatigeEnErnstigeBeperking_3;LVZonderErnstigeBeperkingen_4;LVZonderLichteMatigeErnstigeBep_5;LVZonderChronischeZiektes_6;LVZonderChrZiekExclHogeBloeddruk_7;LVZonderPsychischeKlachtenMHI5_8;LVZonderGALIBeperkingen_9;LVZonderErnstigeGALIBeperkingen_10
265;T001038;11000;MW00000;2000JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
266;T001038;11000;MW00000;2001JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
267;T001038;11000;MW00000;2002JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
268;T001038;11000;MW00000;2003JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
269;T001038;11000;MW00000;2004JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
270;T001038;11000;MW00000;2005JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
271;T001038;11000;MW00000;2006JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
272;T001038;11000;MW00000;2007JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
273;T001038;11000;MW00000;2008JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
274;T001038;11000;MW00000;2009JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
275;T001038;11000;MW00000;2010JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
276;T001038;11000;MW00000;2011JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
277;T001038;11000;MW00000;2012JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
278;T001038;11000;MW00000;2013JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
279;T001038;11000;MW00000;2014JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
280;T001038;11000;MW00000;2015JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
281;T001038;11000;MW00000;2016JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
282;T001038;11000;MW00000;2017JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
283;T001038;11000;MW00000;2018JJ00;   72.63;    54.7;    62.8;    66.4;    47.1;    35.2;    38.3;    64.1;    49.5;    67.7
284;T001038;11000;MW00000;2019JJ00;   72.91;    55.2;    62.9;    66.6;    46.9;    35.1;    38.1;    64.6;    49.5;    68.3
285;T001038;11000;MW00000;2020JJ00;   72.25;    57.3;    63.2;    66.5;    46.1;    34.9;    37.9;    63.8;    49.9;    68.4
286;T001038;11000;MW00000;2021JJ00;   72.18;    56.2;    63.7;    66.9;    45.0;    35.3;    38.1;    61.7;    49.9;    68.7
287;T001038;11000;B000150;1981JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
288;T001038;11000;B000150;1982JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
289;T001038;11000;B000150;1983JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
290;T001038;11000;B000150;1984JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
291;T001038;11000;B000150;1985JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
292;T001038;11000;B000150;1986JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
293;T001038;11000;B000150;1987JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
294;T001038;11000;B000150;1988JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
295;T001038;11000;B000150;1989JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
296;T001038;11000;B000150;1990JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
297;T001038;11000;B000150;1991JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
298;T001038;11000;B000150;1992JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
299;T001038;11000;B000150;1993JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
300;T001038;11000;B000150;1994JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
301;T001038;11000;B000150;1995JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
302;T001038;11000;B000150;1996JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
303;T001038;11000;B000150;1997JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
304;T001038;11000;B000150;1998JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
305;T001038;11000;B000150;1999JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
306;T001038;11000;B000150;2000JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
307;T001038;11000;B000150;2001JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
308;T001038;11000;B000150;2002JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
309;T001038;11000;B000150;2003JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
310;T001038;11000;B000150;2004JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
311;T001038;11000;B000150;2005JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
312;T001038;11000;B000150;2006JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
313;T001038;11000;B000150;2007JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
314;T001038;11000;B000150;2008JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
315;T001038;11000;B000150;2009JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
316;T001038;11000;B000150;2010JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
317;T001038;11000;B000150;2011JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
318;T001038;11000;B000150;2012JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
319;T001038;11000;B000150;2013JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
320;T001038;11000;B000150;2014JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
321;T001038;11000;B000150;2015JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
322;T001038;11000;B000150;2016JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
323;T001038;11000;B000150;2017JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
324;T001038;11000;B000150;2018JJ00;       .;     0.3;     0.3;     0.2;     0.3;     0.3;     0.4;     0.3;     0.3;     0.2
325;T001038;11000;B000150;2019JJ00;       .;     0.3;     0.2;     0.2;     0.3;     0.4;     0.4;     0.3;     0.3;     0.2
326;T001038;11000;B000150;2020JJ00;       .;     0.3;     0.3;     0.2;     0.3;     0.4;     0.4;     0.3;     0.4;     0.2
327;T001038;11000;B000150;2021JJ00;       .;     0.3;     0.3;     0.2;     0.4;     0.4;     0.4;     0.3;     0.4;     0.2
328;T001038;11500;MW00000;1981JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
329;T001038;11500;MW00000;1982JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
330;T001038;11500;MW00000;1983JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
331;T001038;11500;MW00000;1984JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
332;T001038;11500;MW00000;1985JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
333;T001038;11500;MW00000;1986JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
334;T001038;11500;MW00000;1987JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
335;T001038;11500;MW00000;1988JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
336;T001038;11500;MW00000;1989JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
337;T001038;11500;MW00000;1990JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
338;T001038;11500;MW00000;1991JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
339;T001038;11500;MW00000;1992JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
340;T001038;11500;MW00000;1993JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
341;T001038;11500;MW00000;1994JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
342;T001038;11500;MW00000;1995JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
343;T001038;11500;MW00000;1996JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
344;T001038;11500;MW00000;1997JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
345;T001038;11500;MW00000;1998JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
346;T001038;11500;MW00000;1999JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
347;T001038;11500;MW00000;2000JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
348;T001038;11500;MW00000;2001JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
349;T001038;11500;MW00000;2002JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
350;T001038;11500;MW00000;2003JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
351;T001038;11500;MW00000;2004JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
352;T001038;11500;MW00000;2005JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
353;T001038;11500;MW00000;2006JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
354;T001038;11500;MW00000;2007JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
355;T001038;11500;MW00000;2008JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
