ID;Geslacht;LeeftijdOp31December;Perioden;Overledenen_1
883;1100;10000;2011W119;2606
884;1100;10000;2011W120;2551
885;1100;10000;2011W121;2542
886;1100;10000;2011W122;2477
887;1100;10000;2011W123;2479
888;1100;10000;2011W124;2489
889;1100;10000;2011W125;2413
890;1100;10000;2011W126;2535
891;1100;10000;2011W127;2625
892;1100;10000;2011W128;2513
893;1100;10000;2011W129;2361
894;1100;10000;2011W130;2431
895;1100;10000;2011W131;2486
896;1100;10000;2011W132;2356
897;1100;10000;2011W133;2415
898;1100;10000;2011W134;2381
899;1100;10000;2011W135;2458
900;1100;10000;2011W136;2520
901;1100;10000;2011W137;2380
902;1100;10000;2011W138;2447
903;1100;10000;2011W139;2593
904;1100;10000;2011W140;2474
905;1100;10000;2011W141;2537
906;1100;10000;2011W142;2551
907;1100;10000;2011W143;2658
908;1100;10000;2011W144;2653
909;1100;10000;2011W145;2567
910;1100;10000;2011W146;2691
911;1100;10000;2011W147;2740
912;1100;10000;2011W148;2782
913;1100;10000;2011W149;2786
914;1100;10000;2011W150;2915
915;1100;10000;2011W151;2813
916;1100;10000;2011W152;2413
919;1100;10000;2012W101;2930
920;1100;10000;2012W102;2773
921;1100;10000;2012W103;2785
922;1100;10000;2012W104;2789
923;1100;10000;2012W105;2815
924;1100;10000;2012W106;3034
925;1100;10000;2012W107;3089
926;1100;10000;2012W108;3035
927;1100;10000;2012W109;3061
928;1100;10000;2012W110;2951
929;1100;10000;2012W111;2891
930;1100;10000;2012W112;2817
931;1100;10000;2012W113;2793
932;1100;10000;2012W114;2805
933;1100;10000;2012W115;2757
934;1100;10000;2012W116;2786
935;1100;10000;2012W117;2773
936;1100;10000;2012W118;2609
937;1100;10000;2012W119;2653
938;1100;10000;2012W120;2537
939;1100;10000;2012W121;2727
940;1100;10000;2012W122;2558
941;1100;10000;2012W123;2585
942;1100;10000;2012W124;2558
943;1100;10000;2012W125;2574
944;1100;10000;2012W126;2561
945;1100;10000;2012W127;2639
946;1100;10000;2012W128;2450
947;1100;10000;2012W129;2422
948;1100;10000;2012W130;2559
949;1100;10000;2012W131;2372
950;1100;10000;2012W132;2359
951;1100;10000;2012W133;2548
952;1100;10000;2012W134;2534
953;1100;10000;2012W135;2370
954;1100;10000;2012W136;2540
955;1100;10000;2012W137;2474
956;1100;10000;2012W138;2390
957;1100;10000;2012W139;2640
958;1100;10000;2012W140;2523
959;1100;10000;2012W141;2681
960;1100;10000;2012W142;2666
961;1100;10000;2012W143;2522
962;1100;10000;2012W144;2646
963;1100;10000;2012W145;2691
964;1100;10000;2012W146;2729
965;1100;10000;2012W147;2727
966;1100;10000;2012W148;2731
967;1100;10000;2012W149;2772
968;1100;10000;2012W150;2911
969;1100;10000;2012W151;2860
970;1100;10000;2012W152;3003
971;1100;10000;2012W153;397
973;1100;10000;2013W101;2550
974;1100;10000;2013W102;3038
975;1100;10000;2013W103;3011
976;1100;10000;2013W104;3082
977;1100;10000;2013W105;3192
978;1100;10000;2013W106;3143
979;1100;10000;2013W107;3033
980;1100;10000;2013W108;3211
981;1100;10000;2013W109;3170
982;1100;10000;2013W110;3293
983;1100;10000;2013W111;3039
984;1100;10000;2013W112;3038
985;1100;10000;2013W113;3067
986;1100;10000;2013W114;2974
987;1100;10000;2013W115;3059
988;1100;10000;2013W116;2859
989;1100;10000;2013W117;2727
990;1100;10000;2013W118;2560
991;1100;10000;2013W119;2652
992;1100;10000;2013W120;2571
993;1100;10000;2013W121;2499
994;1100;10000;2013W122;2601
995;1100;10000;2013W123;2577
996;1100;10000;2013W124;2498
997;1100;10000;2013W125;2539
998;1100;10000;2013W126;2493
999;1100;10000;2013W127;2533
1000;1100;10000;2013W128;2461
1001;1100;10000;2013W129;2488
1002;1100;10000;2013W130;2724
1003;1100;10000;2013W131;2486
1004;1100;10000;2013W132;2389
1005;1100;10000;2013W133;2442
1006;1100;10000;2013W134;2402
1007;1100;10000;2013W135;2436
1008;1100;10000;2013W136;2477
1009;1100;10000;2013W137;2311
1010;1100;10000;2013W138;2498
1011;1100;10000;2013W139;2369
1012;1100;10000;2013W140;2576
1013;1100;10000;2013W141;2604
1014;1100;10000;2013W142;2543
1015;1100;10000;2013W143;2679
1016;1100;10000;2013W144;2469
1017;1100;10000;2013W145;2503
1018;1100;10000;2013W146;2571
1019;1100;10000;2013W147;2565
1020;1100;10000;2013W148;2743
1021;1100;10000;2013W149;2598
1022;1100;10000;2013W150;2590
1023;1100;10000;2013W151;2787
1024;1100;10000;2013W152;2753
1025;1100;10000;2013W153;772
1027;1100;10000;2014W101;1994
1028;1100;10000;2014W102;2819
1029;1100;10000;2014W103;2740
1030;1100;10000;2014W104;2710
1031;1100;10000;2014W105;2708
1032;1100;10000;2014W106;2855
1033;1100;10000;2014W107;2796
1034;1100;10000;2014W108;2753
1035;1100;10000;2014W109;2713
1036;1100;10000;2014W110;2763
1037;1100;10000;2014W111;2770
1038;1100;10000;2014W112;2662
1039;1100;10000;2014W113;2690
1040;1100;10000;2014W114;2707
1041;1100;10000;2014W115;2592
1042;1100;10000;2014W116;2609
1043;1100;10000;2014W117;2610
1044;1100;10000;2014W118;2528
1045;1100;10000;2014W119;2618
1046;1100;10000;2014W120;2620
1047;1100;10000;2014W121;2559
1048;1100;10000;2014W122;2511
1049;1100;10000;2014W123;2499
1050;1100;10000;2014W124;2428
1051;1100;10000;2014W125;2442
1052;1100;10000;2014W126;2483
1053;1100;10000;2014W127;2653
1054;1100;10000;2014W128;2569
1055;1100;10000;2014W129;2809
1056;1100;10000;2014W130;2659
1057;1100;10000;2014W131;2501
1058;1100;10000;2014W132;2540
1059;1100;10000;2014W133;2423
1060;1100;10000;2014W134;2478
1061;1100;10000;2014W135;2678
1062;1100;10000;2014W136;2630
1063;1100;10000;2014W137;2529
1064;1100;10000;2014W138;2594
1065;1100;10000;2014W139;2483
1066;1100;10000;2014W140;2639
1067;1100;10000;2014W141;2615
1068;1100;10000;2014W142;2646
1069;1100;10000;2014W143;2562
1070;1100;10000;2014W144;2647
1071;1100;10000;2014W145;2650
1072;1100;10000;2014W146;2779
1073;1100;10000;2014W147;2777
1074;1100;10000;2014W148;2782
1075;1100;10000;2014W149;2868
1076;1100;10000;2014W150;3097
1077;1100;10000;2014W151;3129
1078;1100;10000;2014W152;2962
1079;1100;10000;2014W153;1345
1081;1100;10000;2015W101;1910
1082;1100;10000;2015W102;3429
1083;1100;10000;2015W103;3377
1084;1100;10000;2015W104;3353
1085;1100;10000;2015W105;3322
1086;1100;10000;2015W106;3272
1087;1100;10000;2015W107;3311
1088;1100;10000;2015W108;3381
1089;1100;10000;2015W109;3207
1090;1100;10000;2015W110;3222
1091;1100;10000;2015W111;3086
1092;1100;10000;2015W112;3052
1093;1100;10000;2015W113;3084
1094;1100;10000;2015W114;2839
1095;1100;10000;2015W115;2888
1096;1100;10000;2015W116;2893
1097;1100;10000;2015W117;2829
1098;1100;10000;2015W118;2674
1099;1100;10000;2015W119;2741
1100;1100;10000;2015W120;2721
1101;1100;10000;2015W121;2566
1102;1100;10000;2015W122;2660
1103;1100;10000;2015W123;2595
1104;1100;10000;2015W124;2680
1105;1100;10000;2015W125;2559
1106;1100;10000;2015W126;2547
1107;1100;10000;2015W127;2848
1108;1100;10000;2015W128;2587
1109;1100;10000;2015W129;2567
1110;1100;10000;2015W130;2548
1111;1100;10000;2015W131;2490
1112;1100;10000;2015W132;2544
1113;1100;10000;2015W133;2529
1114;1100;10000;2015W134;2519
1115;1100;10000;2015W135;2527
1116;1100;10000;2015W136;2510
1117;1100;10000;2015W137;2599
1118;1100;10000;2015W138;2633
1119;1100;10000;2015W139;2683
1120;1100;10000;2015W140;2742
1121;1100;10000;2015W141;2690
1122;1100;10000;2015W142;2712
1123;1100;10000;2015W143;2832
1124;1100;10000;2015W144;2824
1125;1100;10000;2015W145;2692
1126;1100;10000;2015W146;2599
1127;1100;10000;2015W147;2806
1128;1100;10000;2015W148;2721
1129;1100;10000;2015W149;2759
1130;1100;10000;2015W150;2844
1131;1100;10000;2015W151;2881
1132;1100;10000;2015W152;2592
1133;1100;10000;2015W153;1658
1136;1100;10000;2016W101;3173
1137;1100;10000;2016W102;3075
1138;1100;10000;2016W103;3062
1139;1100;10000;2016W104;3201
1140;1100;10000;2016W105;3103
1141;1100;10000;2016W106;3036
1142;1100;10000;2016W107;3027
1143;1100;10000;2016W108;3319
1144;1100;10000;2016W109;3185
1145;1100;10000;2016W110;3151
1146;1100;10000;2016W111;3062
1147;1100;10000;2016W112;3028
1148;1100;10000;2016W113;3037
1149;1100;10000;2016W114;3010
1150;1100;10000;2016W115;2767
1151;1100;10000;2016W116;2751
1152;1100;10000;2016W117;2742
1153;1100;10000;2016W118;2754
1154;1100;10000;2016W119;2952
1155;1100;10000;2016W120;2671
1156;1100;10000;2016W121;2713
1157;1100;10000;2016W122;2682
1158;1100;10000;2016W123;2587
1159;1100;10000;2016W124;2620
1160;1100;10000;2016W125;2597
1161;1100;10000;2016W126;2609
1162;1100;10000;2016W127;2693
1163;1100;10000;2016W128;2627
1164;1100;10000;2016W129;2753
1165;1100;10000;2016W130;2542
1166;1100;10000;2016W131;2500
1167;1100;10000;2016W132;2558
1168;1100;10000;2016W133;2568
1169;1100;10000;2016W134;2701
1170;1100;10000;2016W135;2591
1171;1100;10000;2016W136;2584
1172;1100;10000;2016W137;2725
1173;1100;10000;2016W138;2500
1174;1100;10000;2016W139;2665
1175;1100;10000;2016W140;2683
1176;1100;10000;2016W141;2934
1177;1100;10000;2016W142;2744
1178;1100;10000;2016W143;2948
1179;1100;10000;2016W144;2731
1180;1100;10000;2016W145;2912
1181;1100;10000;2016W146;2902
1182;1100;10000;2016W147;2908
1183;1100;10000;2016W148;2949
1184;1100;10000;2016W149;3042
1185;1100;10000;2016W150;3129
1186;1100;10000;2016W151;3072
1187;1100;10000;2016W152;2860
1190;1100;10000;2017W101;3568
1191;1100;10000;2017W102;3637
1192;1100;10000;2017W103;3487
1193;1100;10000;2017W104;3626
1194;1100;10000;2017W105;3574
1195;1100;10000;2017W106;3446
1196;1100;10000;2017W107;3417
1197;1100;10000;2017W108;3328
1198;1100;10000;2017W109;3152
1199;1100;10000;2017W110;3054
1200;1100;10000;2017W111;2843
1201;1100;10000;2017W112;2778
1202;1100;10000;2017W113;2850
1203;1100;10000;2017W114;2764
1204;1100;10000;2017W115;2810
1205;1100;10000;2017W116;2713
1206;1100;10000;2017W117;2778
1207;1100;10000;2017W118;2769
1208;1100;10000;2017W119;2802
1209;1100;10000;2017W120;2801
1210;1100;10000;2017W121;2772
1211;1100;10000;2017W122;2701
1212;1100;10000;2017W123;2624
1213;1100;10000;2017W124;2643
1214;1100;10000;2017W125;2627
1215;1100;10000;2017W126;2691
1216;1100;10000;2017W127;2697
1217;1100;10000;2017W128;2520
1218;1100;10000;2017W129;2674
1219;1100;10000;2017W130;2571
1220;1100;10000;2017W131;2510
1221;1100;10000;2017W132;2657
1222;1100;10000;2017W133;2540
1223;1100;10000;2017W134;2545
1224;1100;10000;2017W135;2576
1225;1100;10000;2017W136;2570
1226;1100;10000;2017W137;2707
1227;1100;10000;2017W138;2715
1228;1100;10000;2017W139;2669
1229;1100;10000;2017W140;2641
1230;1100;10000;2017W141;2763
1231;1100;10000;2017W142;2706
1232;1100;10000;2017W143;2676
1233;1100;10000;2017W144;2726
1234;1100;10000;2017W145;2797
1235;1100;10000;2017W146;2916
1236;1100;10000;2017W147;2917
1237;1100;10000;2017W148;2886
1238;1100;10000;2017W149;3027
1239;1100;10000;2017W150;3218
1240;1100;10000;2017W151;3079
1241;1100;10000;2017W152;3187
1243;1100;10000;2018W101;3343
1244;1100;10000;2018W102;3359
1245;1100;10000;2018W103;3364
1246;1100;10000;2018W104;3322
1247;1100;10000;2018W105;3403
1248;1100;10000;2018W106;3513
1249;1100;10000;2018W107;3660
1250;1100;10000;2018W108;3691
1251;1100;10000;2018W109;3937
1252;1100;10000;2018W110;4092
1253;1100;10000;2018W111;3733
1254;1100;10000;2018W112;3430
1255;1100;10000;2018W113;3225
1256;1100;10000;2018W114;3040
1257;1100;10000;2018W115;2860
1258;1100;10000;2018W116;2760
1259;1100;10000;2018W117;2663
1260;1100;10000;2018W118;2645
1261;1100;10000;2018W119;2641
1262;1100;10000;2018W120;2606
1263;1100;10000;2018W121;2674
1264;1100;10000;2018W122;2776
1265;1100;10000;2018W123;2679
1266;1100;10000;2018W124;2557
1267;1100;10000;2018W125;2601
1268;1100;10000;2018W126;2619
1269;1100;10000;2018W127;2726
1270;1100;10000;2018W128;2671
1271;1100;10000;2018W129;2704
1272;1100;10000;2018W130;2767
1273;1100;10000;2018W131;2760
1274;1100;10000;2018W132;2745
1275;1100;10000;2018W133;2605
1276;1100;10000;2018W134;2612
1277;1100;10000;2018W135;2527
1278;1100;10000;2018W136;2613
1279;1100;10000;2018W137;2539
1280;1100;10000;2018W138;2706
1281;1100;10000;2018W139;2696
1282;1100;10000;2018W140;2806
1283;1100;10000;2018W141;2760
1284;1100;10000;2018W142;2739
1285;1100;10000;2018W143;2671
1286;1100;10000;2018W144;2815
1287;1100;10000;2018W145;2798
1288;1100;10000;2018W146;2761
1289;1100;10000;2018W147;2859
1290;1100;10000;2018W148;2907
1291;1100;10000;2018W149;2968
1292;1100;10000;2018W150;3017
1293;1100;10000;2018W151;3041
1294;1100;10000;2018W152;2901
1295;1100;10000;2018W153;456
1297;1100;10000;2019W101;2606
1298;1100;10000;2019W102;3262
1299;1100;10000;2019W103;3152
1300;1100;10000;2019W104;3179
1301;1100;10000;2019W105;3139
1302;1100;10000;2019W106;3183
1303;1100;10000;2019W107;3254
1304;1100;10000;2019W108;3220
1305;1100;10000;2019W109;3065
1306;1100;10000;2019W110;3172
1307;1100;10000;2019W111;3225
1308;1100;10000;2019W112;3043
1309;1100;10000;2019W113;3013
1310;1100;10000;2019W114;2898
1311;1100;10000;2019W115;2902
1312;1100;10000;2019W116;3036
1313;1100;10000;2019W117;2956
1314;1100;10000;2019W118;2806
1315;1100;10000;2019W119;2772
1316;1100;10000;2019W120;2821
1317;1100;10000;2019W121;2873
1318;1100;10000;2019W122;2730
1319;1100;10000;2019W123;2734
1320;1100;10000;2019W124;2647
1321;1100;10000;2019W125;2692
1322;1100;10000;2019W126;2836
1323;1100;10000;2019W127;2725
1324;1100;10000;2019W128;2761
1325;1100;10000;2019W129;2586
1326;1100;10000;2019W130;3006
1327;1100;10000;2019W131;2731
1328;1100;10000;2019W132;2629
1329;1100;10000;2019W133;2613
1330;1100;10000;2019W134;2617
1331;1100;10000;2019W135;2783
1332;1100;10000;2019W136;2553
1333;1100;10000;2019W137;2642
1334;1100;10000;2019W138;2580
1335;1100;10000;2019W139;2751
1336;1100;10000;2019W140;2717
1337;1100;10000;2019W141;2912
1338;1100;10000;2019W142;2879
1339;1100;10000;2019W143;2867
1340;1100;10000;2019W144;2856
1341;1100;10000;2019W145;3015
1342;1100;10000;2019W146;3060
1343;1100;10000;2019W147;3023
1344;1100;10000;2019W148;3045
1345;1100;10000;2019W149;3018
1346;1100;10000;2019W150;3161
1347;1100;10000;2019W151;3253
1348;1100;10000;2019W152;3028
1349;1100;10000;2019W153;858
1351;1100;10000;2020W101;2245
1352;1100;10000;2020W102;3364
1353;1100;10000;2020W103;3157
1354;1100;10000;2020W104;3046
1355;1100;10000;2020W105;3164
1356;1100;10000;2020W106;3196
1357;1100;10000;2020W107;3198
1358;1100;10000;2020W108;2959
1359;1100;10000;2020W109;3098
1360;1100;10000;2020W110;3107
1361;1100;10000;2020W111;3218
1362;1100;10000;2020W112;3614
1363;1100;10000;2020W113;4458
1364;1100;10000;2020W114;5085
1365;1100;10000;2020W115;4982
1366;1100;10000;2020W116;4308
1367;1100;10000;2020W117;3910
1368;1100;10000;2020W118;3383
1369;1100;10000;2020W119;2989
1370;1100;10000;2020W120;2777
1371;1100;10000;2020W121;2770
1372;1100;10000;2020W122;2732
1373;1100;10000;2020W123;2682
1374;1100;10000;2020W124;2689
1375;1100;10000;2020W125;2696
1376;1100;10000;2020W126;2659
1377;1100;10000;2020W127;2638
1378;1100;10000;2020W128;2619
1379;1100;10000;2020W129;2528
1380;1100;10000;2020W130;2673
1381;1100;10000;2020W131;2666
1382;1100;10000;2020W132;2642
1383;1100;10000;2020W133;3209
1384;1100;10000;2020W134;2856
1385;1100;10000;2020W135;2735
1386;1100;10000;2020W136;2692
1387;1100;10000;2020W137;2742
1388;1100;10000;2020W138;2721
1389;1100;10000;2020W139;2891
1390;1100;10000;2020W140;3002
1391;1100;10000;2020W141;3022
1392;1100;10000;2020W142;3222
1393;1100;10000;2020W143;3448
1394;1100;10000;2020W144;3687
1395;1100;10000;2020W145;3589
1396;1100;10000;2020W146;3580
1397;1100;10000;2020W147;3335
1398;1100;10000;2020W148;3405
1399;1100;10000;2020W149;3530
1400;1100;10000;2020W150;3615
1401;1100;10000;2020W151;3909
1402;1100;10000;2020W152;3867
1403;1100;10000;2020W153;2369
1406;1100;10000;2021W101;4145
1407;1100;10000;2021W102;3850
1408;1100;10000;2021W103;3863
1409;1100;10000;2021W104;3714
1410;1100;10000;2021W105;3655
1411;1100;10000;2021W106;3551
1412;1100;10000;2021W107;3531
1413;1100;10000;2021W108;3205
1414;1100;10000;2021W109;3105
1415;1100;10000;2021W110;3244
1416;1100;10000;2021W111;3044
1417;1100;10000;2021W112;3046
1418;1100;10000;2021W113;3176
1419;1100;10000;2021W114;3165
1420;1100;10000;2021W115;3140
1421;1100;10000;2021W116;3144
1422;1100;10000;2021W117;3121
1423;1100;10000;2021W118;3008
1424;1100;10000;2021W119;3017
1425;1100;10000;2021W120;2990
1426;1100;10000;2021W121;2805
1427;1100;10000;2021W122;3010
1428;1100;10000;2021W123;2884
1429;1100;10000;2021W124;2870
1430;1100;10000;2021W125;2673
1431;1100;10000;2021W126;2792
1432;1100;10000;2021W127;2837
1433;1100;10000;2021W128;2873
1434;1100;10000;2021W129;2776
1435;1100;10000;2021W130;2916
1436;1100;10000;2021W131;2958
1437;1100;10000;2021W132;2841
1438;1100;10000;2021W133;2898
1439;1100;10000;2021W134;2927
1440;1100;10000;2021W135;2860
1441;1100;10000;2021W136;3093
1442;1100;10000;2021W137;2919
1443;1100;10000;2021W138;2890
1444;1100;10000;2021W139;3072
1445;1100;10000;2021W140;3072
1446;1100;10000;2021W141;3064
1447;1100;10000;2021W142;3275
1448;1100;10000;2021W143;3388
1449;1100;10000;2021W144;3518
1450;1100;10000;2021W145;3788
1451;1100;10000;2021W146;4005
1452;1100;10000;2021W147;4192
1453;1100;10000;2021W148;4395
1454;1100;10000;2021W149;4373
1455;1100;10000;2021W150;4053
1456;1100;10000;2021W151;3772
1457;1100;10000;2021W152;2728
1460;1100;10000;2022W101;3433
1461;1100;10000;2022W102;3157
1462;1100;10000;2022W103;3192
1463;1100;10000;2022W104;3200
1464;1100;10000;2022W105;3285
1465;1100;10000;2022W106;3256
1466;1100;10000;2022W107;3381
1467;1100;10000;2022W108;3352
1468;1100;10000;2022W109;3234
1469;1100;10000;2022W110;3388
1470;1100;10000;2022W111;3606
1471;1100;10000;2022W112;3631
1472;1100;10000;2022W113;3564
1473;1100;10000;2022W114;3574
1474;1100;10000;2022W115;3517
1475;1100;10000;2022W116;3235
1476;1100;10000;2022W117;3141
1477;1100;10000;2022W118;3130
1478;1100;10000;2022W119;3128
1479;1100;10000;2022W120;3058
1480;1100;10000;2022W121;2924
1481;1100;10000;2022W122;2965
1482;1100;10000;2022W123;2946
1483;1100;10000;2022W124;3012
1484;1100;10000;2022W125;3136
1485;1100;10000;2022W126;3102
1486;1100;10000;2022W127;2973
1487;1100;10000;2022W128;3087
1488;1100;10000;2022W129;3184
1489;1100;10000;2022W130;3136
1490;1100;10000;2022W131;2962
1491;1100;10000;2022W132;2986
1492;1100;10000;2022W133;3081
1493;1100;10000;2022W134;3041
1494;1100;10000;2022W135;2975
1495;1100;10000;2022W136;2937
1496;1100;10000;2022W137;2819
1497;1100;10000;2022W138;3016
1498;1100;10000;2022W139;3207
1499;1100;10000;2022W140;3308
1500;1100;10000;2022W141;3315
1501;1100;10000;2022W142;3371
1502;1100;10000;2022W143;3312
1503;1100;10000;2022W144;3235
1504;1100;10000;2022W145;3171
1505;1100;10000;2022W146;3212
1506;1100;10000;2022W147;3413
1507;1100;10000;2022W148;3433
1508;1100;10000;2022W149;3620
1509;1100;10000;2022W150;4001
1510;1100;10000;2022W151;4198
1511;1100;10000;2022W152;3619
1514;1100;10000;2023W101;4035
1515;1100;10000;2023W102;3871
1516;1100;10000;2023W103;3680
1517;1100;10000;2023W104;3443
1518;1100;10000;2023W105;3623
1519;1100;10000;2023W106;3449
1520;1100;10000;2023W107;3548
1521;1100;10000;2023W108;3446
1522;1100;10000;2023W109;3508
1523;1100;10000;2023W110;3784
1524;1100;10000;2023W111;3673
1525;1100;10000;2023W112;3573
